location_key,country_name,iso_3166_1_alpha_3,population_male,population_female,date,new_tested,new_confirmed,new_deceased,search_trends_cough,search_trends_fever,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,cumulative_confirmed,cumulative_persons_fully_vaccinated,hdi,new_persons_vaccinated,new_persons_fully_vaccinated,adult_male_mortality_rate,adult_female_mortality_rate,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,new_recovered,new_intensive_care_patients,Rank,CCA3,Country/Territory,Capital,Continent,2022 Population,2020 Population,2015 Population,2010 Population,2000 Population,1990 Population,1980 Population,1970 Population,Area (km²),Density (per km²),Growth Rate,World Population Percentage,GDP 1960,GDP 1961,GDP 1962,GDP 1963,GDP 1964,GDP 1965,GDP 1966,GDP 1967,GDP 1968,GDP 1969,GDP 1970,GDP 1971,GDP 1972,GDP 1973,GDP 1974,GDP 1975,GDP 1976,GDP 1977,GDP 1978,GDP 1979,GDP 1980,GDP 1981,GDP 1982,GDP 1983,GDP 1984,GDP 1985,GDP 1986,GDP 1987,GDP 1988,GDP 1989,GDP 1990,GDP 1991,GDP 1992,GDP 1993,GDP 1994,GDP 1995,GDP 1996,GDP 1997,GDP 1998,GDP 1999,GDP 2000,GDP 2001,GDP 2002,GDP 2003,GDP 2004,GDP 2005,GDP 2006,GDP 2007,GDP 2008,GDP 2009,GDP 2010,GDP 2011,GDP 2012,GDP 2013,GDP 2014,GDP 2015,GDP 2016,inflation 2017,inflation 2018,inflation 2019,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita,TradeValue in 1000 USD
AU,Australia,AUS,12698625,12801256,2020-11-21,50604,15,0,5.14,4.27,-10.0,1.0,0.0,-31.0,-7.0,4.0,27807.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-08-04,51706,453,11,6.05,5.59,-21.0,-6.0,-22.0,-46.0,-20.0,11.0,18730.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-07-31,75203,652,7,5.71,4.96,-15.0,2.0,-12.0,-41.0,-17.0,9.0,16906.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-07-19,59905,381,3,5.92,5.3,-14.0,-2.0,2.0,-39.0,-15.0,6.0,11802.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-11-27,44476,6,0,4.75,4.39,-3.0,8.0,-12.0,-32.0,-9.0,3.0,27874.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-08-28,79556,131,11,5.18,4.17,-18.0,-1.0,-9.0,-42.0,-18.0,10.0,25448.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-11-24,33758,13,0,5.46,4.36,-12.0,1.0,-20.0,-38.0,-11.0,6.0,27848.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-09-18,45422,51,5,4.79,4.19,-17.0,-2.0,-8.0,-41.0,-16.0,8.0,26861.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-10-31,41012,9,0,4.79,3.8,-9.0,3.0,-17.0,-31.0,-5.0,4.0,27589.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-07-10,59505,307,0,5.81,4.7,-13.0,2.0,-11.0,-41.0,-26.0,11.0,9359.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-12-18,23011,21,0,5.19,4.07,0.0,11.0,-16.0,-30.0,-14.0,4.0,28093.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-11-20,62115,8,0,5.41,4.18,-12.0,3.0,-15.0,-37.0,-13.0,6.0,27792.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-11-23,32716,15,0,5.6,4.45,-12.0,1.0,-25.0,-41.0,-10.0,6.0,27835.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-08-05,70464,739,15,6.08,5.43,-19.0,-7.0,-16.0,-45.0,-20.0,11.0,19444.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-10-03,30153,10,3,4.68,4.3,-16.0,0.0,16.0,-33.0,-13.0,5.0,27121.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-08-15,63370,313,4,5.33,4.17,-20.0,-5.0,-9.0,-42.0,-16.0,9.0,23035.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-08-25,56675,151,8,5.95,4.87,-23.0,-9.0,-18.0,-47.0,-21.0,11.0,25053.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
AU,Australia,AUS,12698625,12801256,2020-10-29,50670,14,0,5.01,4.36,-12.0,1.0,-15.0,-39.0,-11.0,7.0,27569.0,0.0,0.939,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.0,AUS,Australia,Canberra,Oceania,26177413.0,25670051.0,23820236.0,22019168.0,19017963.0,17048003.0,14706322.0,12595034.0,7692024.0,3.4032,1.0099,0.33,18593347519.3191,19666256019.7111,19911524246.8362,21527606674.8796,23787658192.4068,25962593795.4978,27288610146.713,30421099787.2102,32687870982.1929,36659200358.3828,41304737372.6061,45183111210.6619,52003504672.8972,63782190903.2671,88906411201.1791,97226546497.3372,104974158578.092,110266116081.67,118400631626.438,134793820288.538,149887465181.059,176804829908.278,193954540439.148,177176415535.798,193503894222.061,180470967247.066,182281757134.863,189375992588.671,236135768335.274,299941372852.374,311425933051.174,326068597441.331,325692532492.502,312372821810.006,323216879972.328,368391743391.743,401819423368.74,436097980904.68,399778878111.646,389146509587.668,415446209885.072,378899860470.108,394635830891.586,466853232382.062,613329776639.636,693764095624.718,747572626534.891,853764622752.61,1055334825425.25,927168310999.853,1142876772659.21,1390557034407.97,1538194473087.23,1567178619062.28,1459597906912.7,1345383143356.35,1204616439828.41,8.49,5.21,4.48,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327,490091929.66999996
